Impact_category,New_code,Value,Name,Type
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",ql60x52ixmk0i1v0dopgpclalgjz5vim,1.0868646587461192e-06,BUS_GASOLINE_SD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",ql60x52ixmk0i1v0dopgpclalgjz5vim,0.07914602054281072,BUS_GASOLINE_SD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",76i49dshl2cbpv3vb8c3yba278zcmsfk,0.05194744682599981,BUS_HY_DIESEL_SD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",76i49dshl2cbpv3vb8c3yba278zcmsfk,4.976081236016001e-07,BUS_HY_DIESEL_SD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",76i49dshl2cbpv3vb8c3yba278zcmsfk,0.03623648527654631,BUS_HY_DIESEL_SD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",olbu9ibvd2eejc9vl0yuq8ma60y8nbxi,0.11186407721139353,BUS_PROPANE_SD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",olbu9ibvd2eejc9vl0yuq8ma60y8nbxi,1.332463294827586e-06,BUS_PROPANE_SD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",olbu9ibvd2eejc9vl0yuq8ma60y8nbxi,0.07685146701375212,BUS_PROPANE_SD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",0osxlisfqn00bipns6zsipgicvqiptjq,0.005789783175945211,CAR_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",0osxlisfqn00bipns6zsipgicvqiptjq,2.019696575395676e-07,CAR_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",0osxlisfqn00bipns6zsipgicvqiptjq,0.008931215075167342,CAR_BIODIESEL_B100_ELD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",p7p7i7gboiiyv7emzi6sgyi3k4lgxzk5,0.005789783175945211,CAR_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",p7p7i7gboiiyv7emzi6sgyi3k4lgxzk5,2.019696575395676e-07,CAR_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",p7p7i7gboiiyv7emzi6sgyi3k4lgxzk5,0.008931215075167342,CAR_BIODIESEL_B100_LD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",agxswxd8arf25kn704fm5adzmlhl50qv,0.005789783175945211,CAR_BIODIESEL_B100_MD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",agxswxd8arf25kn704fm5adzmlhl50qv,2.019696575395676e-07,CAR_BIODIESEL_B100_MD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",agxswxd8arf25kn704fm5adzmlhl50qv,0.008931215075167342,CAR_BIODIESEL_B100_MD,Operation
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",f31stvo6omytnckehryhzi6eqg777wn3,0.005789783175945211,CAR_BIODIESEL_B100_SD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",f31stvo6omytnckehryhzi6eqg777wn3,2.019696575395676e-07,CAR_BIODIESEL_B100_SD,Operation
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",f31stvo6omytnckehryhzi6eqg777wn3,0.008931215075167342,CAR_BIODIESEL_B100_SD,Operation
