Impact_category,New_code,Value,Name,Type
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",qge16henb48mhahb0i7k15uf8cvnczt1,386.00190998434107,CAR_BIODIESEL_B20_LD,Construction
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",ds3vzha2nwbnpvwn2qf04m911lge0pjz,356.6945273791636,CAR_BIODIESEL_B20_MD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",ds3vzha2nwbnpvwn2qf04m911lge0pjz,0.0031503141658970656,CAR_BIODIESEL_B20_MD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",ds3vzha2nwbnpvwn2qf04m911lge0pjz,386.00190998434107,CAR_BIODIESEL_B20_MD,Construction
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",rd30964orcz5q0vkt9jqdj0a2czvmye2,356.6945273791636,CAR_BIODIESEL_B20_SD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",rd30964orcz5q0vkt9jqdj0a2czvmye2,0.0031503141658970656,CAR_BIODIESEL_B20_SD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",rd30964orcz5q0vkt9jqdj0a2czvmye2,386.00190998434107,CAR_BIODIESEL_B20_SD,Construction
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",7xfdkur7mb8oasp9g0a77zwn4f4u57u1,341.84089260700097,CAR_CNG_ELD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",7xfdkur7mb8oasp9g0a77zwn4f4u57u1,0.0030301839899688644,CAR_CNG_ELD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Ecosystem quality', 'Total ecosystem quality')",7xfdkur7mb8oasp9g0a77zwn4f4u57u1,377.1511260157597,CAR_CNG_ELD,Construction
"('IMPACT World+ Midpoint 2.1_regionalized for ecoinvent v3.10', 'Midpoint', 'Climate change, short term')",crsc7payblop1budstst9t3dqz6n8b7v,341.84089261166804,CAR_CNG_LD,Construction
"('IMPACT World+ Damage 2.1_regionalized for ecoinvent v3.10', 'Human health', 'Total human health')",crsc7payblop1budstst9t3dqz6n8b7v,0.003030183989982789,CAR_CNG_LD,Construction
