Name,Activity name,Activity code,Amount
LCV_BIODIESEL_B100_SD,"transport, truck, diesel, 3.5t, urban delivery",ki28vyiu3xiflfuir6ops4agt61ldrc7,1.0
LCV_BIODIESEL_B20_MD,"transport, truck, diesel, 3.5t, urban delivery",gcs0at4ocabbkkve35t5opa0vy4p2kag,1.0
LCV_BIODIESEL_B20_SD,"transport, truck, diesel, 3.5t, urban delivery",7ynwse0fgvj3jy3p1gxyjjjosk1njqnf,1.0
LCV_CNG_MD,"transport, truck, compressed gas, 3.5t, urban delivery",wodmzj2tmhumt1eobgmyi7jfcu5yf0ww,1.0
LCV_CNG_SD,"transport, truck, compressed gas, 3.5t, urban delivery",5agq1r08huekxubku3pk3nq2i0boflhb,1.0
LCV_DIESEL_MD,"transport, truck, diesel, 3.5t, urban delivery",6q04mk2c82jjxl4gwvv18l0wksuk4d42,1.0
LCV_DIESEL_SD,"transport, truck, diesel, 3.5t, urban delivery",pj4vme5d8e907xhd14t5ghxwot1s7ais,1.0
LCV_EV_MD,"transport, truck, battery electric, 3.5t, urban delivery",gu56iwl8o7wt7f1qoigkli5qyp14001o,1.0
LCV_EV_SD,"transport, truck, battery electric, 3.5t, urban delivery",oelir94l7r03nvljkd5mxmudfvdixgbi,1.0
LCV_FC_H2_MD,"transport, truck, fuel cell electric, 3.5t, urban delivery",03xqamhrs5bmpzi7j76k0ohb535n4lvz,1.0
LCV_FC_H2_SD,"transport, truck, fuel cell electric, 3.5t, urban delivery",q8h12yzkln67g2uxlp7wnam4rh0zp1mc,1.0
LCV_GASOLINE_MD,"transport, truck, diesel, 3.5t, urban delivery",k0cjx3zy2wrs8vi9mvfkvdw96wkcc6kt,1.0
LCV_GASOLINE_SD,"transport, truck, diesel, 3.5t, urban delivery",vgfkc2dlx3x46on4p1lqspl3v1gtqok8,1.0
LCV_PHEV_DIESEL_MD,"transport, truck, plugin diesel hybrid, 3.5t, urban delivery",glri3y5v2w04m4ms14f1vmkixxvyonbi,1.0
LCV_PHEV_DIESEL_SD,"transport, truck, plugin diesel hybrid, 3.5t, urban delivery",ji39ojkl96zlfzhntq02qerbo3ry2nvz,1.0
LCV_PROPANE_MD,"transport, truck, compressed gas, 3.5t, urban delivery",l7fh64k27zl0e756lgceyn0h2urjzbhy,1.0
LCV_PROPANE_SD,"transport, truck, compressed gas, 3.5t, urban delivery",btng6wa2lqb93di72wb3dctjiqw6j1ri,1.0
METATHESIS_PROPYLENE,"unsaturated hydrocarbons production, steam cracking operation, average",79hdl9kc29hgk9qhkk31k611sy07ra78,1.0
METHANATION,"methane, from electrochemical methanation, with carbon from municipal waste incineration plant",1z5ea089uxk9ddapvcewmrk1gk8n8y87,1.0
METHANE_TO_METHANOL,"methanol production, natural gas reforming",s70yk95gi1pi6jbm6cyklry1y8lpkpey,1.0
METHANOL_CARBONYLATION,"acetic acid production, methanol carboxylation (Monsanto), product in 98% solution state",tgj91j9zbhht9ahy5vmxxss15r615ogw,1.0
METHANOL_FT,"methanol production, biomass gasification",qe1uld80c0w83u8ab1cbn0itcbnazzfd,1.0
METHANOL_TO_AROMATICS,"BTX production, from pyrolysis gas, average",kx6wdiiahrb572x4ms7xemvtvkgo2yjv,1.0
METHANOL_TO_OLEFINS,n-olefins production,k4iv1bbxis9nytcfvvv4udavrmubeojl,1.0
MINES_STORAGE,"carbon dioxide compression, transport and storage",johhs9lbxjktaja7yes3i76ele7mg8pc,1.0
NEW_HYDRO_DAM,"electricity production, hydro, reservoir, non-alpine region",drpb0h3go9a1faxx8u1adjfv7xeckorg,1.0
NEW_HYDRO_RIVER,"electricity production, hydro, run-of-river",9tiancge91x9dufi4dzwrh4seu22gjnl,1.0
NG_COMP_HE,"market for natural gas, high pressure",bpy55r5qtgsjsxk49ib2k09y9v29pwth,1.0
NG_COMP_LM,"market for natural gas, low pressure",bqkk6qp8a8ac5hxss887hcgk9flbrv1f,1.0
NG_COMP_MH,"market for natural gas, medium pressure, vehicle grade",dzapi9gjxzgy37w9f4sjv4h03jdsbur7,1.0
NG_EXP_EH,"market for natural gas, high pressure",6uu0taotz1ufp2lqd14z2c7icdwjz0lh,1.0
NG_EXP_EH_COGEN,"market for natural gas, high pressure",r1rs9zdkjzr3xa9gs6rzvvhj3keqgx0x,1.0
NG_EXP_HM,"market for natural gas, high pressure",pi3mszctfepcpdyjg8ltps40vn0ukyd5,1.0
NG_EXP_HM_COGEN,"market for natural gas, high pressure",izzqgp6fuhltq13jtsa1orm6qzwcjpo3,1.0
NG_EXP_ML,"market for natural gas, medium pressure, vehicle grade",izohafho26wex3rspvi7z4m6bdse8os5,1.0
NG_EXP_ML_COGEN,"market for natural gas, medium pressure, vehicle grade",f1unopgcbb62t3y9bvf8xhwczpp7zcf4,1.0
NG_PYROLYSIS_PLASMA,"hydrogen production, gaseous, 100 bar, from methane pyrolysis",negmsd5pyobbhz2rb71tz85aj57ge85i,1.0
NG_PYROLYSIS_THERMAL,"hydrogen production, gaseous, 100 bar, from methane pyrolysis",gvu42oxbrrk2z3yhnx6in52v0yjfluls,1.0
NG_REFORMING,"hydrogen production, steam methane reforming",2c7ztqgbszjdl6wg0t9ha6073z5nkb71,1.0
NUCLEAR,"electricity production, nuclear, pressure water reactor",1jp7gjbsyaq3uvc0g4mixdne0695fhmn,1.0
OCGT_LARGE,"natural gas, burned in gas turbine",atd94j6ayxful6uj7f6pxgehi7d5k7uo,1.0
OCGT_SMALL,"natural gas, burned in gas turbine",2rjmqd9tjy24bbf7ywuwfd4qmt4r2ga3,1.0
PAFC,"electricity, residential, by conversion of hydrogen using fuel cell, PEM, allocated by exergy, distributed by pipeline, produced by Electrolysis, PEM using electricity from grid",qj3hhzv53v1jewpg0nq3xaorcdg93f29,1.0
PAPER_MAKING,"paper production, newsprint, recycled",h07tym1u8w85eoom0mfs4eqnv77572up,1.0
PAPER_MAKING_HP,"paper production, newsprint, recycled",f9paafynl8i03tek5lk1nzdinktsj0sw,1.0
PAPER_MAKING_HR,"paper production, newsprint, recycled",szpjopkzir4wqh87mwrel2iaoxpw5cko,1.0
PEM_ELECTROLYSIS,"hydrogen production, gaseous, 30 bar, from PEM electrolysis, from grid electricity",if32n5uk7d4tanrmxctoqmqp2jmshwj6,1.0
PET_FORMATION,"polyethylene terephthalate production, granulate, amorphous",j6q4zucvxoqgc6sxpr28kfa76ggrz6d0,1.0
PLANE_FREIGHT_ELD,"transport, freight, aircraft, dedicated freight, medium haul",911tuwzza1hzca2rn3y8gc1rsc9ojlii,1.0
PLANE_LH_ELD,"transport, passenger aircraft, very short haul",72hhvf7ec1f0o1d5u5s7bcc0hyo61lbc,1.0
PLANE_SH_LD,"transport, passenger aircraft, medium haul",1xu8pr98h6vf739qe0gku9hyjc1qnxlf,1.0
POLYPROPYLENE_PP,"polypropylene production, granulate",ynyhovelu3l4xulinm7752jxw5u5d6gz,1.0
PV,"electricity production, photovoltaic, residential",7oel8wdn6edq5y4ongx0jsinixjmy42v,1.0
PVC_FORMATION,"polyvinylchloride production, emulsion polymerisation",r43p869w13fvcrlb2iqwki5l726k8b1y,0.024336521739130472
PVC_FORMATION,"polyvinylchloride production, emulsion polymerisation",lidx1busqv9epj3i1jdfndv3q86l4j1f,0.10332347826086952
PVC_FORMATION,"polyvinylchloride production, suspension polymerisation",peugja30b05kbosr7x7aj0s6orj91lbg,0.7060410702341134
PVC_FORMATION,"polyvinylchloride production, suspension polymerisation",lza9muxpbugutu22t3y1rdo27b8m3pfc,0.16629892976588653
PYROLYSIS,"light fuel oil production, from waste polyethylene",0d4t0a9gw8ahgnyx265zp8nufvwe6wr4,1.0
SCHOOLBUS_BIODIESEL_B100_SD,"transport, passenger bus, diesel, 13m single deck urban bus, EURO-VI",l7kh8edo504fj0yl27x4p1wrlhqhi5yc,1.0
SCHOOLBUS_BIODIESEL_B20_SD,"transport, passenger bus, diesel, 13m single deck urban bus, EURO-VI",752finzupyjin70rfvbk8yy46o3fngg0,1.0
SCHOOLBUS_CNG_SD,"transport, passenger bus, compressed gas, 13m single deck urban bus, EURO-VI",v627tmxuxmqtqbwvx7nnog19clxe4faq,1.0
SCHOOLBUS_DIESEL_SD,"transport, passenger bus, diesel, 13m single deck urban bus, EURO-VI",mjiqvzw44be1txv0rdrjfziblivaw4ru,1.0
SCHOOLBUS_ETOH_E10_SD,"transport, passenger bus, diesel, 13m single deck urban bus, EURO-VI",3q9hi9f6rb87rcio7tz48r25m21rro60,1.0
SCHOOLBUS_EV_SD,"transport, passenger bus, battery electric - overnight charging, 13m single deck urban bus",h0w5csk7p0wi65h9smxvo7ruz7svadi5,1.0
SCHOOLBUS_GASOLINE_SD,"transport, passenger bus, diesel, 13m single deck urban bus, EURO-VI",3fvsv1bciut60xzzrlldb2ek8zrcezd9,1.0
SCHOOLBUS_HY_DIESEL_SD,"transport, passenger bus, diesel hybrid, 13m single deck urban bus, EURO-VI",hfrt2me2971v22jjps2i3h4jfcfj45nn,1.0
SCHOOLBUS_PROPANE_SD,"transport, passenger bus, compressed gas, 13m single deck urban bus, EURO-VI",l88jvsdkth6j541jdtsi0hg4zb36a5gr,1.0
SEMI_LH_BIODIESEL_B100_ELD,"transport, freight, lorry, diesel, 26t gross weight, EURO-VI, long haul",ji30et91dx0zg4dsdatyfwr8q0xel336,1.0
SEMI_LH_BIODIESEL_B100_LD,"transport, freight, lorry, diesel, 26t gross weight, EURO-VI, long haul",juxhzkuy9u77zmc3u6uddcwmeoboffre,1.0
SEMI_LH_BIODIESEL_B20_ELD,"transport, freight, lorry, diesel, 26t gross weight, EURO-VI, long haul",47vxcc2ep6elef3ao21nhkj0f9t3guff,1.0
SEMI_LH_BIODIESEL_B20_LD,"transport, freight, lorry, diesel, 26t gross weight, EURO-VI, long haul",qfngtvah4wjcgh0nqnetjly41d8eokip,1.0
SEMI_LH_CNG_ELD,"transport, freight, lorry, compressed gas, 26t gross weight, EURO-VI, long haul",blkavi8aswuwoefikxq85sanktrt1c8p,1.0
SEMI_LH_CNG_LD,"transport, freight, lorry, compressed gas, 26t gross weight, EURO-VI, long haul",wnbh7grnpwx8d2w0xwb12rhdzafdvus7,1.0
SEMI_LH_DIESEL_ELD,"transport, freight, lorry, diesel, 26t gross weight, EURO-VI, long haul",uxqamglo99tf0p9bhgzsfowubm81cr7n,1.0
SEMI_LH_DIESEL_LD,"transport, freight, lorry, diesel, 26t gross weight, EURO-VI, long haul",22t6odf69jfc2p69wpwyqvbhs1uc6hfw,1.0
SEMI_LH_EV_ELD,"transport, freight, lorry, battery electric, 26t gross weight, long haul",l7842rn25wel113t9qtxdlz4j6hutanu,1.0
SEMI_LH_EV_LD,"transport, freight, lorry, battery electric, 26t gross weight, long haul",dvfljwtzc9k5lq0dpac4yctvb7drwmm9,1.0
SEMI_LH_FC_H2_ELD,"transport, freight, lorry, fuel cell electric, 26t gross weight, long haul",iyw6zowa57xzu7gnjddafp58vvwmwe7y,1.0
SEMI_LH_FC_H2_LD,"transport, freight, lorry, fuel cell electric, 26t gross weight, long haul",hhz30grn60c8tvdbx6gw74ros5bvku6n,1.0
SEMI_LH_HY_DIESEL_ELD,"transport, freight, lorry, diesel hybrid, 26t gross weight, EURO-VI, long haul",ckruivyuhh0vkbn0jw8w50b67xb3xdke,1.0
SEMI_LH_HY_DIESEL_LD,"transport, freight, lorry, diesel hybrid, 26t gross weight, EURO-VI, long haul",jodz5hjohpev0emlkbeas9a9xamwd8d4,1.0
SEMI_LH_PROPANE_ELD,"transport, freight, lorry, compressed gas, 26t gross weight, EURO-VI, long haul",r7nbxdc119dwns1w7pgzbnjihf2340e6,1.0
SEMI_LH_PROPANE_LD,"transport, freight, lorry, compressed gas, 26t gross weight, EURO-VI, long haul",y78w7c3afugjm0kj2rgp82wtw26xjwr7,1.0
SEMI_SH_BIODIESEL_B100_MD,"transport, truck, diesel, 26t, regional delivery",xna7ia5c0zy65wii6pgfw19opspmbpmz,1.0
SEMI_SH_BIODIESEL_B20_MD,"transport, truck, diesel, 26t, regional delivery",inkimn6td800mgx5m3ut64z0q0mnys5t,1.0
SEMI_SH_CNG_MD,"transport, truck, compressed gas, 26t, regional delivery",1fvepswu6fv0b4g9k2p5ui7rm39gcnz7,1.0
SEMI_SH_DIESEL_MD,"transport, truck, diesel, 26t, regional delivery",wigkkhumzgo0yq2lzk06ufuteyza1nke,1.0
SEMI_SH_EV_MD,"transport, truck, battery electric, 26t, regional delivery",lwyurfrmw77b82b49z7tsg0umellg9fb,1.0
SEMI_SH_FC_H2_MD,"transport, truck, fuel cell electric, 26t, regional delivery",hqiue9rurdg8ce8598a8zsuorfpxknte,1.0
SEMI_SH_HY_DIESEL_MD,"transport, truck, diesel hybrid, 26t, regional delivery",sns1g3hot3irh8x7bwrvo14jj69ky14o,1.0
SEMI_SH_PROPANE_MD,"transport, truck, compressed gas, 26t, regional delivery",e0lcxpu1odxgadwa0ugt7eyhehju7rm3,1.0
SMART_PROCESS,styrene production,n2h6ktib7g3i5lc2cfwtatwu8ox65vun,1.0
SMR,"hydrogen production, steam methane reforming",q8you7uq3qghuhu0kfllx122u3cwmkko,1.0
SMR_CCS,"hydrogen production, steam methane reforming, with CCS",71z5olt11ipdbb3d2qr19jlu76obdm7t,1.0
SNG_NG,market for biogas,pxdeea9kg4o90jo2z3p5zklsxpp81jht,1.0
SOEC_ELECTROLYSIS,"hydrogen production, gaseous, 1 bar, from SOEC electrolysis, from grid electricity",y25z14ksu8fh1kf9fagkb6p4f1rrdb1m,1.0
SOFC,"electricity, residential, by conversion of hydrogen using fuel cell, SOFC, allocated by exergy, distributed by pipeline, produced by Electrolysis, PEM using electricity from grid",ikjbsmic5pjyz197atyzw9icexn330nw,1.0
STEEL_MAKING,"steel production, electric, chromium steel 18/8",01gzsbuf7v1oro9hgyyvknd4r013tee6,1.0
STEEL_MAKING_HP,"steel production, electric, chromium steel 18/8",2oos1o0reqndj94kvlqchekug27zj5bw,1.0
STEEL_MAKING_HR,"steel production, electric, chromium steel 18/8",91bwalzyjj06s1y3d59deiltfj7qk7wy,1.0
STYRENE_POLYMERIZATION,"polystyrene production, expandable",iw2f31xuhnc76fs4uzxw1dnq8cu0t436,1.0
SUV_BIODIESEL_B100_ELD,"transport, passenger car, diesel, Large SUV, EURO-6ab",4ghugxbq32ncghdqt9adqkr4aqbkljab,1.0
SUV_BIODIESEL_B100_LD,"transport, passenger car, diesel, Large SUV, EURO-6ab",9b25byjealffptsr2ivlk804s99j1z8g,1.0
SUV_BIODIESEL_B100_MD,"transport, passenger car, diesel, Large SUV, EURO-6ab",b7z1ra9a8ncdl62m9e2y6nexzhwyjzj2,1.0
SUV_BIODIESEL_B100_SD,"transport, passenger car, diesel, Large SUV, EURO-6ab",aro7t6o1ppoonu9igrdotvhfgmt1z8yd,1.0
SUV_BIODIESEL_B20_ELD,"transport, passenger car, diesel, Large SUV, EURO-6ab",eyn8h1dxb78j6ik0rgbn2sw67lyj2mpi,1.0
SUV_BIODIESEL_B20_LD,"transport, passenger car, diesel, Large SUV, EURO-6ab",qptb3auyhkr352spgjxhvmyvaqx50ia8,1.0
SUV_BIODIESEL_B20_MD,"transport, passenger car, diesel, Large SUV, EURO-6ab",m8wj8t6w77z0s7hhqef2x46jshf2u69g,1.0
SUV_BIODIESEL_B20_SD,"transport, passenger car, diesel, Large SUV, EURO-6ab",obkqnf275yvw96ckr4ppshwhyigu0lb7,1.0
SUV_CNG_ELD,"transport, passenger car, compressed gas, Large SUV, EURO-6ab",ml48cy7d9ipjwyeaf9tbx5bprr9574s0,1.0
SUV_CNG_LD,"transport, passenger car, compressed gas, Large SUV, EURO-6ab",m9ktxko2uj0jlli5r7n9ze8vco4hqxy7,1.0
SUV_CNG_MD,"transport, passenger car, compressed gas, Large SUV, EURO-6ab",smpdupd9lyykx5skgss17uiyx2v8ybbs,1.0
SUV_CNG_SD,"transport, passenger car, compressed gas, Large SUV, EURO-6ab",t1ys890wi5gf7bg2h3i3roaif18vmash,1.0
SUV_DIESEL_ELD,"transport, passenger car, diesel, Large SUV, EURO-6ab",b55845ib250ntarf8446kyn9e4e1ftlc,1.0
SUV_DIESEL_LD,"transport, passenger car, diesel, Large SUV, EURO-6ab",u3o8koft8p5uv95xrs7lhwti3dh1qv6n,1.0
SUV_DIESEL_MD,"transport, passenger car, diesel, Large SUV, EURO-6ab",jziozn4pnmy9gzdr75n9pyqe50lmqni0,1.0
SUV_DIESEL_SD,"transport, passenger car, diesel, Large SUV, EURO-6ab",y5d8kga076jymgslp03ayxlj41dcunvx,1.0
SUV_ETOH_E10_ELD,"transport, passenger car, diesel, Large SUV, EURO-6ab",rcqd0976waeh3pwvm6b5o90m1f60i15r,1.0
SUV_ETOH_E10_LD,"transport, passenger car, diesel, Large SUV, EURO-6ab",cgfsehb8kfudits9877uq12bpa2450jr,1.0
SUV_ETOH_E10_MD,"transport, passenger car, diesel, Large SUV, EURO-6ab",0r69zf9v19m7ofx902dirmu0u3f4vmnv,1.0
SUV_ETOH_E10_SD,"transport, passenger car, diesel, Large SUV, EURO-6ab",dji2u5fhh48k4delr4bafoac1z3181cd,1.0
SUV_ETOH_E85_ELD,"transport, passenger car, diesel, Large SUV, EURO-6ab",fvo79kpn851yoh19ellr8u5l18zj8vwb,1.0
SUV_ETOH_E85_LD,"transport, passenger car, diesel, Large SUV, EURO-6ab",tq6365l8nba8wbm0m468wi8357fbg5yd,1.0
SUV_ETOH_E85_MD,"transport, passenger car, diesel, Large SUV, EURO-6ab",ox7k31daeojozfd75zc2uce4rh1h92fd,1.0
SUV_ETOH_E85_SD,"transport, passenger car, diesel, Large SUV, EURO-6ab",wuwo61rti9szt1qgjs1h9r5v8ikputh5,1.0
SUV_EV_ELD,"transport, passenger car, battery electric, Large SUV",jbyksemryvjnwedfaf5g7o9ad7hbzl22,1.0
SUV_EV_LD,"transport, passenger car, battery electric, Large SUV",isk9q70zot9dvlpib9zz81y698ddkdx5,1.0
SUV_EV_MD,"transport, passenger car, battery electric, Large SUV",qpk3mcyt30do1kkqiqeq0xtp2nvq7ccv,1.0
SUV_EV_SD,"transport, passenger car, battery electric, Large SUV",f5799p6rjphcrzg49g1vjx3jynfh86ex,1.0
SUV_FC_H2_ELD,"transport, passenger car, fuel cell electric, Large SUV",vtus9sl9l3vd7iivuvfnj603g8eu1t34,1.0
SUV_FC_H2_LD,"transport, passenger car, fuel cell electric, Large SUV",w1u72mdudahobjxf1fujpehjgdlv681a,1.0
SUV_FC_H2_MD,"transport, passenger car, fuel cell electric, Large SUV",qqflc6qn9fa1bo8mm3wqznh066q845lt,1.0
SUV_FC_H2_SD,"transport, passenger car, fuel cell electric, Large SUV",8au7tc7ibu7lf0h3w065xcs6czq2lx0j,1.0
SUV_GASOLINE_ELD,"transport, passenger car, gasoline, Large SUV, EURO-6ab",7qktm2j8zpujlii0h34wrkribyow4ucf,1.0
SUV_GASOLINE_LD,"transport, passenger car, gasoline, Large SUV, EURO-6ab",nkrj81p9h1qhin8o3bibguafzdudo6t6,1.0
SUV_GASOLINE_MD,"transport, passenger car, gasoline, Large SUV, EURO-6ab",cent8i5pgm36emqryy8dtcp7bpq7u083,1.0
SUV_GASOLINE_SD,"transport, passenger car, gasoline, Large SUV, EURO-6ab",ynpbqs3bvcpuxl96ydt1q2rbgfwpnefw,1.0
SUV_HY_GASOLINE_ELD,"transport, passenger car, gasoline hybrid, Large SUV, EURO-6ab",o17z45giy8ictkj9495rvv1swgx2tnu6,1.0
SUV_HY_GASOLINE_LD,"transport, passenger car, gasoline hybrid, Large SUV, EURO-6ab",k0dj8t730830z02m1xjdgmz8qur60twl,1.0
SUV_HY_GASOLINE_MD,"transport, passenger car, gasoline hybrid, Large SUV, EURO-6ab",6su9up3ig9szj5e5nporgiboy6uv9bze,1.0
SUV_HY_GASOLINE_SD,"transport, passenger car, gasoline hybrid, Large SUV, EURO-6ab",vz4tz8n2g2otynhft6x3a3npo0js2uxe,1.0
SUV_PHEV_GASOLINE_ELD,"transport, passenger car, plugin gasoline hybrid, Large SUV, EURO-6ab",ij4rp08nekbwovxhn366rc4uz85m72ps,1.0
SUV_PHEV_GASOLINE_LD,"transport, passenger car, plugin gasoline hybrid, Large SUV, EURO-6ab",6pmvzx7xlwqsskhvm85jfb6oojrmut65,1.0
SUV_PHEV_GASOLINE_MD,"transport, passenger car, plugin gasoline hybrid, Large SUV, EURO-6ab",9nnsyukrp3q8c2akn0i3wp39w934mvsu,1.0
SUV_PHEV_GASOLINE_SD,"transport, passenger car, plugin gasoline hybrid, Large SUV, EURO-6ab",4l8owwx0eukntrjma07hwwmc7bmghxez,1.0
SUV_PROPANE_ELD,"transport, passenger car, compressed gas, Large SUV, EURO-6ab",1yb3inaf0bfy5uarm0pgi2vuqiuq8api,1.0
SUV_PROPANE_LD,"transport, passenger car, compressed gas, Large SUV, EURO-6ab",27fyos3a3vzqxx3rnt8ef8zsiacq1a7t,1.0
SUV_PROPANE_MD,"transport, passenger car, compressed gas, Large SUV, EURO-6ab",opnmeat43hxb6z4gbushonam69nomuvr,1.0
SUV_PROPANE_SD,"transport, passenger car, compressed gas, Large SUV, EURO-6ab",0ms6pedx7vdobg1i9on15f785w5nkk3u,1.0
TIDAL,"electricity production, wave energy converter",29kirti0qrtqy2acfzzaih1ud0yqgnrg,1.0
TRAFO_EH,"market for electricity, high voltage",2cof5d54f3in8if3txbqrar7eh3eyakz,1.0
TRAFO_HE,"market for electricity, high voltage",wxio676ah0mw36olbegqrcdvali9axs4,1.0
TRAFO_HM,"market for electricity, high voltage",kjzqfw4umaqli6otcvs9uwptgun2lwpe,1.0
TRAFO_LM,"market for electricity, low voltage",ppj7goqg0q9kf4fwx8v5oazx8xjm8o1k,1.0
TRAFO_MH,"market for electricity, medium voltage",tpkrbhwoep3dtr77zgqkp4m5amch52af,1.0
TRAFO_ML,"market for electricity, medium voltage",32peib9l1orpzt6l86rqqmkx0hwijvgl,1.0
TRAIN_DIESEL_ELD,"transport, passenger train",re2aqksekv1oyg0rar7rmli6s4mfty47,1.0
TRAIN_DIESEL_LD,"transport, passenger train",5nq6rczaifnqofjz73ajjcn9bm1bcxxv,1.0
TRAIN_ELEC_ELD,"transport, passenger train, high-speed",sr7onnjjrqpsxfattmdccsc3qw76ltuf,1.0
TRAIN_ELEC_LD,"transport, passenger train, high-speed",m5biy1x9vec9k7i0utrxgz083xtuf5kt,1.0
TRAIN_FREIGHT_DIESEL_ELD,"transport, freight train, diesel",k0cwpxjgff7js1uyi6grdstqkxk3ror8,1.0
TRAIN_FREIGHT_DIESEL_LD,"transport, freight train, diesel",1t9oh3ok1bcrhaoiy0qodqla1xly2lya,1.0
TRAIN_FREIGHT_ELEC_ELD,"transport, freight train, electricity",dmsojcw3x8cwodtt6w174933o7ljv5w3,1.0
TRAIN_FREIGHT_ELEC_LD,"transport, freight train, electricity",r8g0ecvz0ye3a1ag2u7jtegeuznhkpdo,1.0
TRAIN_FREIGHT_H2_ELD,"transport, freight train, electricity",jlpxzw2ozshegu7rj1743p8bf7i7ee2i,1.0
TRAIN_FREIGHT_H2_HYBRID_ELD,"transport, freight train, electricity",iy8ffan0u19529tyodbr58evo35c2eco,1.0
TRAIN_FREIGHT_H2_HYBRID_LD,"transport, freight train, electricity",lkqvqvc7j9vp3x41ykypucthjia877o9,1.0
TRAIN_FREIGHT_H2_LD,"transport, freight train, electricity",n93oix6dx0e3bsoxx95l0tqa500au43i,1.0
TRAIN_FREIGHT_NG_ELD,"transport, freight train, diesel",76lxddlfls7tpgbxccbay7jjt6sr8c8a,1.0
TRAIN_FREIGHT_NG_LD,"transport, freight train, diesel",tqaa69r1pmbh4rbsll8zedxsc9nfqe77,1.0
TRAIN_H2_ELD,"transport, passenger train",gz9z65fnyz744fpdxvxcz33maeb44lwg,1.0
TRAIN_H2_LD,"transport, passenger train",o0d7o1y5cp6sg0f6ld4gj5lohhxupyhq,1.0
TRAIN_NG_ELD,"transport, passenger train",4a8lnon2ipu8frlr717buqp3ep5q5h8i,1.0
TRAIN_NG_LD,"transport, passenger train",9myjvjm590eyg9vff5bepykqj4m0x8hj,1.0
TRAMWAY_SD,"transport, tram",aboqmcj98gfsueofr8th57nuh0aysjoq,1.0
TRUCK_LH_BIODIESEL_B100_LD,"transport, freight, lorry, diesel, 18t gross weight, EURO-VI, long haul",41qxc1debm2r5ywrpuw7ph1odoq4n2n2,1.0
TRUCK_LH_BIODIESEL_B20_LD,"transport, freight, lorry, diesel, 18t gross weight, EURO-VI, long haul",catbvjkrw1v8vuw43262htntym2aeamp,1.0
TRUCK_LH_CNG_LD,"transport, freight, lorry, compressed gas, 18t gross weight, EURO-VI, long haul",mpglglj29wb4lqobmug38jvvrmv50c9a,1.0
TRUCK_LH_DIESEL_LD,"transport, freight, lorry, diesel, 18t gross weight, EURO-VI, long haul",pqjsymxp7kf5g17u2cy483wca8m51muq,1.0
TRUCK_LH_EV_LD,"transport, freight, lorry, battery electric, 18t gross weight, long haul",aidxhzvbb0hvmfg24q9pna6ipctd02mr,1.0
TRUCK_LH_GASOLINE_LD,"transport, freight, lorry, diesel, 18t gross weight, EURO-VI, long haul",0yutuv7x2ee1c0xbzavtwwgsarww44cm,1.0
TRUCK_LH_HY_DIESEL_LD,"transport, freight, lorry, diesel hybrid, 18t gross weight, EURO-VI, long haul",ucqezih74vb1qfks9xalsa4o40kqs8gn,1.0
TRUCK_LH_PROPANE_LD,"transport, freight, lorry, compressed gas, 18t gross weight, EURO-VI, long haul",bxebqo5ffada7edjo8gtz1hh270t8v6h,1.0
TRUCK_SH_BIODIESEL_B100_MD,"transport, truck, diesel, 18t, regional delivery",04v9vkhouu4n2bf2ojlr178lj85t1mnp,1.0
TRUCK_SH_BIODIESEL_B100_SD,"transport, truck, diesel, 18t, regional delivery",nnqrx8e0hdrbcepawgplbwj4ckoc2v44,1.0
TRUCK_SH_BIODIESEL_B20_MD,"transport, truck, diesel, 18t, regional delivery",mv1242jpfp25sr80op9ntoddf26janqk,1.0
TRUCK_SH_BIODIESEL_B20_SD,"transport, truck, diesel, 18t, regional delivery",w5f81mb46pvnoum8w9rcaa1dbmfz12o6,1.0
TRUCK_SH_CNG_MD,"transport, truck, compressed gas, 18t, regional delivery",6aak567t9ngqiwjrb4th6tuagi0dol25,1.0
TRUCK_SH_CNG_SD,"transport, truck, compressed gas, 18t, regional delivery",zpbh872n1t7ilynofybun2v71q2372ej,1.0
TRUCK_SH_DIESEL_MD,"transport, truck, diesel, 18t, regional delivery",bnr1w42d9jv81g045zf3anespge1jd4z,1.0
TRUCK_SH_DIESEL_SD,"transport, truck, diesel, 18t, regional delivery",nchdmcwk4yp5kxnc5js4ccbm9dbfgxvv,1.0
TRUCK_SH_EV_MD,"transport, truck, battery electric, 18t, regional delivery",yaom15u58fow557ya1p44x60eubgxo5v,1.0
TRUCK_SH_EV_SD,"transport, truck, battery electric, 18t, regional delivery",dlwiplkdvo2tiioxfr1m110aje5hyz7k,1.0
TRUCK_SH_GASOLINE_MD,"transport, truck, diesel, 18t, regional delivery",pxzb1w1h0i0vjsg90fjqtlmhkw4on3th,1.0
TRUCK_SH_GASOLINE_SD,"transport, truck, diesel, 18t, regional delivery",7jc9zfbw2vnhh0ovex0cc4pfpglwy3xl,1.0
TRUCK_SH_HY_DIESEL_MD,"transport, truck, diesel hybrid, 18t, regional delivery",ii9vu6y3hxj6x8enkoqc0mm8rclrnhi7,1.0
TRUCK_SH_HY_DIESEL_SD,"transport, truck, diesel hybrid, 18t, regional delivery",7uh0wxeygcamv6q7pqr9sg9nwabgsgc0,1.0
TRUCK_SH_PROPANE_MD,"transport, truck, compressed gas, 18t, regional delivery",tl4a0vmy0goa0c5d8jkhb2f31idx65r3,1.0
