Name,Flow,Amount
TRAIN_FREIGHT_ELEC_ELD,ELECTRICITY_EHV,0.035549796
TRAIN_FREIGHT_ELEC_LD,ELECTRICITY_EHV,0.035549796
ALKALINE_ELECTROLYSIS,ELECTRICITY_HV,51.8
AL_MAKING,ELECTRICITY_HV,0.03203
AL_MAKING_HR,ELECTRICITY_HV,0.03203
COMMUTER_RAIL_ELEC_MD,ELECTRICITY_HV,0.1639
IND_DIRECT_ELEC,ELECTRICITY_HV,1.0
PAPER_MAKING_HP,ELECTRICITY_HV,1.6
PEM_ELECTROLYSIS,ELECTRICITY_HV,54.0
SOEC_ELECTROLYSIS,ELECTRICITY_HV,42.3
STEEL_MAKING_HR,ELECTRICITY_HV,0.625
TRAFO_HE,ELECTRICITY_HV,1.0
TRAFO_HM,ELECTRICITY_HV,1.0
TRAMWAY_SD,ELECTRICITY_HV,0.08977499999999998
DEC_DIRECT_ELEC,ELECTRICITY_LV,1.0
DEC_HP_ELEC,ELECTRICITY_LV,0.09919999999999998
TRAFO_LM,ELECTRICITY_LV,1.0
BIOGAS_BIOMETHANE,ELECTRICITY_MV,0.17937219730941703
BUS_EV_SD,ELECTRICITY_MV,0.2139230140686571
CAR_EV_ELD,ELECTRICITY_MV,0.2293657323554922
CAR_EV_LD,ELECTRICITY_MV,0.2293657323554922
CAR_EV_MD,ELECTRICITY_MV,0.2293657323554922
CAR_EV_SD,ELECTRICITY_MV,0.2293657323554922
CAR_PHEV_ELD,ELECTRICITY_MV,0.138070308091777
CAR_PHEV_LD,ELECTRICITY_MV,0.138070308091777
CAR_PHEV_MD,ELECTRICITY_MV,0.138070308091777
CAR_PHEV_SD,ELECTRICITY_MV,0.138070308091777
CEMENT_PROD,ELECTRICITY_MV,0.036500000000000005
CEMENT_PROD_HP,ELECTRICITY_MV,0.036500000000000005
COACH_EV_ELD,ELECTRICITY_MV,0.2109628012590808
COACH_EV_LD,ELECTRICITY_MV,0.2109628012590808
COACH_EV_MD,ELECTRICITY_MV,0.2109628012590808
DAC_HT,ELECTRICITY_MV,0.5
DAC_LT,ELECTRICITY_MV,0.345
DEEP_SALINE,ELECTRICITY_MV,0.119833
DHN_HP_ELEC,ELECTRICITY_MV,0.06169999999999998
DOGR,ELECTRICITY_MV,0.119833
EOR,ELECTRICITY_MV,0.119833
FOOD_PROD,ELECTRICITY_MV,0.14893499598828042
FOOD_PROD_HP,ELECTRICITY_MV,0.14893499598828042
FOOD_PROD_HR,ELECTRICITY_MV,0.14893499598828042
FT,ELECTRICITY_MV,0.0067
GASIFICATION_H2,ELECTRICITY_MV,1.892684
IND_HP_ELEC,ELECTRICITY_MV,0.09919999999999998
LCV_EV_MD,ELECTRICITY_MV,0.29672622128752907
LCV_EV_SD,ELECTRICITY_MV,0.29672622128752907
LCV_PHEV_DIESEL_MD,ELECTRICITY_MV,0.12055173754893317
LCV_PHEV_DIESEL_SD,ELECTRICITY_MV,0.12055173754893317
METHANOL_FT,ELECTRICITY_MV,0.27675
MINES_STORAGE,ELECTRICITY_MV,0.119833
NG_COMP_HE,ELECTRICITY_MV,0.1764789310566974
NG_COMP_LM,ELECTRICITY_MV,0.04411973276417445
SCHOOLBUS_EV_SD,ELECTRICITY_MV,0.2109628012590808
SEMI_LH_EV_ELD,ELECTRICITY_MV,0.1328546263265312
SEMI_LH_EV_LD,ELECTRICITY_MV,0.1328546263265312
SEMI_SH_EV_MD,ELECTRICITY_MV,1.0829156155181132
STEEL_MAKING_HP,ELECTRICITY_MV,0.625
SUV_EV_ELD,ELECTRICITY_MV,0.2852276575666197
SUV_EV_LD,ELECTRICITY_MV,0.2852276575666197
SUV_EV_MD,ELECTRICITY_MV,0.2852276575666197
SUV_EV_SD,ELECTRICITY_MV,0.2852276575666197
SUV_PHEV_GASOLINE_ELD,ELECTRICITY_MV,0.1887454814313156
SUV_PHEV_GASOLINE_LD,ELECTRICITY_MV,0.1887454814313156
SUV_PHEV_GASOLINE_MD,ELECTRICITY_MV,0.1887454814313156
SUV_PHEV_GASOLINE_SD,ELECTRICITY_MV,0.1887454814313156
TRAFO_MH,ELECTRICITY_MV,1.0
TRAFO_ML,ELECTRICITY_MV,1.0
TRUCK_LH_EV_LD,ELECTRICITY_MV,0.1930263186839513
TRUCK_SH_EV_MD,ELECTRICITY_MV,0.8998677855206564
TRUCK_SH_EV_SD,ELECTRICITY_MV,0.8998677855206564
UNMINEABLE_COAL_SEAM,ELECTRICITY_MV,0.119833
BUS_GASOLINE_SD,GASOLINE,0.03191671691845631
CAR_ETOH_E10_ELD,GASOLINE,0.05794140146871106
CAR_ETOH_E10_LD,GASOLINE,0.05794140146871106
CAR_ETOH_E10_MD,GASOLINE,0.05794140146871106
CAR_ETOH_E10_SD,GASOLINE,0.05794140146871106
CAR_ETOH_E85_ELD,GASOLINE,0.05794140146871106
CAR_ETOH_E85_LD,GASOLINE,0.05794140146871106
CAR_ETOH_E85_MD,GASOLINE,0.05794140146871106
CAR_ETOH_E85_SD,GASOLINE,0.05794140146871106
CAR_GASOLINE_ELD,GASOLINE,0.05794140146871106
CAR_GASOLINE_LD,GASOLINE,0.05794140146871106
CAR_GASOLINE_MD,GASOLINE,0.05794140146871106
CAR_GASOLINE_SD,GASOLINE,0.05794140146871106
CAR_HEV_ELD,GASOLINE,0.05181572796301888
CAR_HEV_LD,GASOLINE,0.05181572796301888
CAR_HEV_MD,GASOLINE,0.05181572796301888
CAR_HEV_SD,GASOLINE,0.05181572796301888
CAR_MEOH_ELD,GASOLINE,0.05794140146871106
CAR_MEOH_LD,GASOLINE,0.05794140146871106
CAR_MEOH_MD,GASOLINE,0.05794140146871106
CAR_MEOH_SD,GASOLINE,0.05794140146871106
CAR_PHEV_ELD,GASOLINE,0.02698039954796603
CAR_PHEV_LD,GASOLINE,0.02698039954796603
CAR_PHEV_MD,GASOLINE,0.02698039954796603
CAR_PHEV_SD,GASOLINE,0.02698039954796603
