Name,Flow,Amount
BUS_FC_H2_SD,H2_HP,1
CAR_FC_H2_ELD,H2_HP,1
CAR_FC_H2_LD,H2_HP,1
CAR_FC_H2_MD,H2_HP,1
CAR_FC_H2_SD,H2_HP,1
H2_COMP_HE,H2_HP,1
H2_EXP_HM,H2_HP,1
H2_EXP_HM_COGEN,H2_HP,1
LCV_FC_H2_MD,H2_HP,1
LCV_FC_H2_SD,H2_HP,1
PAFC,H2_HP,1
SEMI_LH_FC_H2_ELD,H2_HP,1
SEMI_LH_FC_H2_LD,H2_HP,1
SEMI_SH_FC_H2_MD,H2_HP,1
SOFC,H2_HP,1
SUV_FC_H2_ELD,H2_HP,1
SUV_FC_H2_LD,H2_HP,1
SUV_FC_H2_MD,H2_HP,1
SUV_FC_H2_SD,H2_HP,1
H2_COMP_LM,H2_LP,1
CO2_TO_DIESEL,H2_MP,1
CO2_TO_JETFUELS,H2_MP,1
DEC_ADVCOGEN_H2,H2_MP,1
H2_CCGT,H2_MP,1
H2_COMP_MH,H2_MP,1
H2_EXP_ML,H2_MP,1
H2_EXP_ML_COGEN,H2_MP,1
METHANATION,H2_MP,1
WOOD_METHANOL,H2_MP,1
AL_MAKING,HEAT_HIGH_T,2
AL_MAKING_HR,HEAT_HIGH_T,2
CEMENT_PROD,HEAT_HIGH_T,1
CEMENT_PROD_HP,HEAT_HIGH_T,1
DAC_LT,HEAT_HIGH_T,1
FOOD_PROD,HEAT_HIGH_T,1
FOOD_PROD_HP,HEAT_HIGH_T,1
FOOD_PROD_HR,HEAT_HIGH_T,1
HT_LT_DEC,HEAT_HIGH_T,6
PLANE_FREIGHT_ELD,JETFUEL,8
PLANE_LH_ELD,JETFUEL,8
PLANE_SH_LD,JETFUEL,8
DEC_BOILER_OIL,LFO,1
DEC_COGEN_OIL,LFO,1
DHN_BOILER_OIL,LFO,1
IND_BOILER_OIL,LFO,1
METHANOL_CARBONYLATION,METHANOL,3
NG_EXP_EH,NG_EHP,5
NG_EXP_EH_COGEN,NG_EHP,5
ATR,NG_HP,1
ATR_CCS,NG_HP,1
BUS_CNG_SD,NG_HP,1
CAR_CNG_ELD,NG_HP,1
