Name,Type,Product,Activity,Location,Database,Current_code,New_code
TRAIN_DIESEL_LD,Construction,"train, passenger, long-distance","train production, passenger, long-distance",RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,752f819fc14cbf7b4bced775a21bbfbe,sgltxfly6qs6foabtcos1afk4ividunr
TRAIN_DIESEL_LD,Operation,"transport, passenger train","transport, passenger train",RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,3147defd2f866d2f1e9a944d69df2332,jleick2omybh0egduw6sqtab5pa8msls
TRAIN_ELEC_ELD,Construction,"train, passenger, high speed","market for train, passenger, high speed",GLO,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,bd6e03aa76115b651429d78c72786783,jhxgo9ynjs0hqlipm8jkjak19wgq9c3o
TRAIN_ELEC_ELD,Operation,"transport, passenger train","transport, passenger train, high-speed",RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,67a50ae4b1c51eae17a46822692bd802,ox2ezpz3rgp16z58d9hg5lwnpnhxcorh
TRAIN_ELEC_LD,Construction,"train, passenger, high speed","market for train, passenger, high speed",GLO,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,bd6e03aa76115b651429d78c72786783,mls24zcln2ct5g003ec9m1yfmgnnpi0k
TRAIN_ELEC_LD,Operation,"transport, passenger train","transport, passenger train, high-speed",RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,67a50ae4b1c51eae17a46822692bd802,jabpf8zbcjk51vt3m7gyhgzjg9cs3ndc
TRAIN_FREIGHT_DIESEL_ELD,Operation,"transport, freight train","transport, freight train, diesel",US,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,758ed9e10d39ad1db57b7bc769cc1005,ilkyrnrgicb6lns22b2xujaq3aa01ygd
TRAIN_FREIGHT_DIESEL_ELD_LOC,Construction,locomotive,locomotive production,RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,af5dcb7ca22f7637758c5d6a4f0cb650,j3q4is6cultw19ka4f857130cd1nnopw
TRAIN_FREIGHT_DIESEL_ELD_WAG,Construction,goods wagon,goods wagon production,RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,ddf3dba85ebaaf15b894aac7f970bd0a,z3l1zs25x3flffgkuc7xzjngwqapl86b
TRAIN_FREIGHT_DIESEL_LD,Operation,"transport, freight train","transport, freight train, diesel",US,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,758ed9e10d39ad1db57b7bc769cc1005,b8n9lluahx41d3ie52c9p5dadkbwabm5
TRAIN_FREIGHT_DIESEL_LD_LOC,Construction,locomotive,locomotive production,RoW,ecoinvent_cutoff_3.10_image_SSP2-Base_2050+truck_carculator regionalized,af5dcb7ca22f7637758c5d6a4f0cb650,mo1guml8ab8rh92djpnsxxffbzbzmh8v
