Name,Activity name,Activity code,Amount
IND_BOILER_WASTE,"treatment of sewage sludge, 70% water, WWT[R], WW from anaerobic digestion of whey, municipal incineration",wmvqkzhybmjj6egu717hts7dqucbaqs1,0.007028617596899336
IND_BOILER_WASTE,"treatment of waste wire plastic, municipal incineration",4xxz63funox0xxnzhsca0xue87albb5s,0.0002433077833355358
IND_BOILER_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from hard fibreboard production, municipal incineration",jibl9hq4i8cfqy7h3yv3kfq34i5k6rdt,4.327561580329696e-06
IND_BOILER_WASTE,"treatment of residue from mechanical treatment, laser printer, municipal incineration",sjikq4lxadpyuuungnaqzmvw5bmi8jn2,0.0003085892768496114
IND_BOILER_WASTE,"treatment of waste building wood, chrome preserved, municipal incineration",dl9b6b3hugk99dwgxo2ejq47613rw8hf,0.0009529835823144692
IND_BOILER_WASTE,"treatment of waste bitumen sheet, municipal incineration",ssihvuvtwbjrptjviwfi44y2t93u86yz,0.005279233372988365
IND_BOILER_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from particle board production, municipal incineration",n75nanabjns9kzauc4sbiddcanm7jbda,1.932304204860208e-08
IND_BOILER_WASTE,"treatment of waste polyethylene, municipal incineration",b90ezouerjgypa4pleakotn722651hp5,0.08400399415691528
IND_BOILER_WASTE,"treatment of waste graphical paper, municipal incineration",yzlnxqi6lfleu98ioijoeyrkczh6in0u,0.1236802245579232
IND_BOILER_WASTE,"treatment of digester sludge, municipal incineration",l80byu37fx5y9udsspjpghuk3r9zuyuo,0.003369980952428378
IND_BOILER_WASTE,"treatment of waste sealing sheet, polyvinylchloride, municipal incineration",s29gsp72zbrr3l1ql9bk0mecu2ymlqs2,0.00087992986490036
IND_BOILER_WASTE,"treatment of waste polyethylene terephthalate, municipal incineration",uivwruea0qbp73548d2k36r8f32yik3j,0.01520554771454857
IND_BOILER_WASTE,"treatment of waste packaging paper, municipal incineration",hp8dbnn4157iuhlu1ufw69fublmthxnt,0.04439072395674384
IND_BOILER_WASTE,"treatment of waste polyurethane, municipal incineration",e55qm9mlxgejbx8slrl3dupi1n36f1f4,0.02012305711870778
IND_BOILER_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from glass production, municipal incineration",phri7gn5klx9n3x93q1a07qh5km1z7m5,3.026944379141186e-05
IND_BOILER_WASTE,"treatment of waste paint, municipal incineration",0jibo9giqlg7m8m9cj3zq2ey9gtxl85i,0.0009652743877517511
IND_BOILER_WASTE,"treatment of waste expanded polystyrene, municipal incineration",dnca9vcutto0u2ie81jymyyjeb0byqs7,0.007089582299203097
IND_BOILER_WASTE,"treatment of residue from mechanical treatment, cathode ray tube display, municipal incineration",wft2axokab7xqjlsjffjbl5uzhgquqp6,0.0003639631301084718
IND_BOILER_WASTE,"treatment of waste vapour barrier, flame-retarded, municipal incineration",8m27thcp7m5i1fsuzpnw18okwqr0h5pp,0.000314831263118604
IND_BOILER_WASTE,"treatment of residue from mechanical treatment, liquid crystal display, municipal incineration",97wyss1f5eddfjhkf1ud0abg9jt5mmw2,0.001440757633971753
IND_BOILER_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from liquid crystal production, municipal incineration",83yz0xnlkwne3m20qwwwus2fw6kofeje,1.015318790529243e-12
IND_BOILER_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from grass refinery, municipal incineration",06s6ybvx8pbddn00mlxik6uiiw3vrzyi,1.259386852704175e-05
IND_BOILER_WASTE,"treatment of waste plastic, consumer electronics, municipal incineration",jbp2ady2ktphg06ibym0lrz55c4tal9r,0.003917754151879025
IND_BOILER_WASTE,"treatment of waste emulsion paint, municipal incineration",t6fs5apmw95rly6loop75k3rk989h515,0.000732471986898891
IND_BOILER_WASTE,"treatment of waste glass, municipal incineration",wj8qvf1t0979gzxoxm7hnmdlvfzdsbss,0.000170158966407633
IND_BOILER_WASTE,"treatment of waste paperboard, municipal incineration",f6rattixcv3qfsttn7uh4famaildp1kw,0.03241596608807133
IND_BOILER_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from soft fibreboard production, municipal incineration",09rpto17w49s6jgnse4uih5v907jpjh1,4.588092984105681e-05
IND_BOILER_WASTE,"treatment of waste polystyrene, municipal incineration",puwql1v47fyxqw4e85tk5ptl0m6jzc2l,0.01748793604559293
IND_BOILER_WASTE,"treatment of sewage sludge, 70% water, WWT, condensate from light oil boiler, municipal incineration",oyzvmdxgsyyj0ya3hso4qmnnuqwvbapl,4.845747101843789e-06
IND_BOILER_WASTE,"treatment of used liquid crystal display module, municipal incineration",eantkngv8wxz1e474401u9kaapaiffz3,0.0001425109441247547
IND_BOILER_WASTE,"treatment of waste wood, untreated, municipal incineration",dlbm3j6wwmpb9gc7w7p37phhvlwpky1r,0.2531150616532692
IND_BOILER_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from potato starch production, municipal incineration",yfirpv192cudgxcxwmjk61j72kqrdrr6,0.001318468958867559
IND_BOILER_WASTE,"treatment of waste sealing sheet, polyethylene, municipal incineration",5fou6eqdhyrlbca4ouvtxw7tvjuu6v4t,0.00141534012755785
IND_BOILER_WASTE,"treatment of sewage sludge, 70% water, WWT, rainwater mineral oil storage, municipal incineration",deri0uxgvmt40qw2yskq4tq4tg1sc9xr,3.078276584020738e-16
IND_BOILER_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from vegetable oil refinery, municipal incineration",zoy1vvtld4tow81ik01l3psk0edp9s4g,0.08481063407681307
IND_BOILER_WASTE,"treatment of waste paint, municipal incineration",8bwdoj2payqhio9an37i4giwkkvt88to,0.006162328572572084
IND_BOILER_WASTE,"treatment of waste plastic, industrial electronics, municipal incineration",788by99rnbd7fza2zhlya7w6b39jbp55,0.003932278441258398
IND_BOILER_WASTE_CC,"treatment of spent anion exchange resin from potable water production, municipal incineration",s4myxy9aao0ak4uvqeqdvvtryizqya6v,1.44992176893731e-06
IND_BOILER_WASTE_CC,"treatment of residue from mechanical treatment, laptop computer, municipal incineration",8wbwmcw99yabouquvyvj06kzn30dt3rl,0.0002478552691769348
IND_BOILER_WASTE_CC,"treatment of waste cement-fibre slab, dismantled, municipal incineration",krrrlyikd66s9p659sunvjvsrqbb2226,0.0006597139725959587
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from plywood production, municipal incineration",60bfe147syhc9egnxfud9bwops68hs8e,0.0002254450273321832
IND_BOILER_WASTE_CC,"treatment of waste rubber, unspecified, municipal incineration",6d8ahzmexgx9sfg51knk6yt2d7pi3ri0,0.01062000304772941
IND_BOILER_WASTE_CC,"treatment of waste newspaper, municipal incineration",u63ziw9wtekzuvbopcjkio8ze7tap6lw,0.02776127715839601
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from LCD backlight production, municipal incineration",wskpci3r73cpvsqggj9nkutnjp63tsb3,9.797174095635677e-13
IND_BOILER_WASTE_CC,"treatment of municipal solid waste, municipal incineration",7yjjdrujuktfditz508t03x31ku6jopk,0.04342031299761565
IND_BOILER_WASTE_CC,"treatment of residue from mechanical treatment, desktop computer, municipal incineration",k2mf3wit2kiypfr84ao3hrre1p2du6vb,0.0008487718060174665
IND_BOILER_WASTE_CC,"treatment of spent cation exchange resin from potable water production, municipal incineration",qegr4z3k4eqifz2fv5z2mvgwl3qadlo3,1.108255152108245e-07
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, rainwater mineral oil storage, municipal incineration",asue0l1vctst7l0kevjiott936d8gowo,6.165897727942606e-15
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from medium density board production, municipal incineration",ay94fkq91tfest5fx55hrsva7dcb80ak,3.325775987079078e-06
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from LCD production, municipal incineration",qyeyro2qy4s79ooax7kfbeqguopkx6e6,4.65802991646643e-12
IND_BOILER_WASTE_CC,"treatment of waste wood pole, chrome preserved, municipal incineration",1jm20zaea793dblj9cihur3r5acfe9ki,0.00204100847421573
IND_BOILER_WASTE_CC,"treatment of waste textile, soiled, municipal incineration",2n00e0hyjtpmd5xu45wran8i8pv6tmmz,0.00926615080762631
IND_BOILER_WASTE_CC,"treatment of waste plastic, mixture, municipal incineration",6xrv93kfu8vadqaxui6ev6u3apcdbs8x,0.07555506356080281
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, heat carrier liquid, 40% C3H8O2, municipal incineration",9h32aza4blpra7j12avo0dncv03j3ul3,8.796603986101573e-08
IND_BOILER_WASTE_CC,"treatment of biowaste, municipal incineration",hyei5sk8uc9enmh6fic3kkh5vmie5mtx,0.05903086183473824
IND_BOILER_WASTE_CC,"treatment of waste rubber, unspecified, municipal incineration",5jyb2nigsbaxkr8jn5xdmzx11vpzvvfs,0.00597053940406653
IND_BOILER_WASTE_CC,"treatment of raw sewage sludge, municipal incineration",o1sk4xtzxpny1wqkuu7e5e902c0d23kh,0.001997262697870713
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW, average, municipal incineration",tykuav8aqz7xgryo9ovwbxycfo2t0nn6,1.359335863373781e-06
IND_BOILER_WASTE_CC,"treatment of waste emulsion paint, municipal incineration",0r56b0tqs2eug6coj7psrgzu7rcwpdsh,0.004676113974171375
IND_BOILER_WASTE_CC,"treatment of waste polyvinylchloride, municipal incineration",3cy2ppj415wv5d3iibvhdik5vy2l9twj,0.006160978774061147
IND_BOILER_WASTE_CC,"treatment of residue from shredder fraction from manual dismantling, municipal incineration",dlr0k4uf94es00e8sts984fs29b7rvee,0.003339376199807556
IND_BOILER_WASTE_CC,"treatment of waste polypropylene, municipal incineration",hi5q5xhawsv6rikobogjc24i5f7ocltp,0.02401089815079357
IND_BOILER_WASTE_CC,"treatment of waste polyvinylfluoride, municipal incineration",sarzmc2frxzq8dwoqiqkn3rgszzl8uoo,0.0007900089519034191
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from concrete production, municipal incineration",1ldbylfg5lgbf82b1g87n5cr7e2yrpx7,2.034467379614961e-09
IND_BOILER_WASTE_CC,"treatment of residue from mechanical treatment, IT accessory, municipal incineration",bjo6yp1nxvkxnkowpqufjpdf5tpl70ja,0.0003753664263533487
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from CRT production, municipal incineration",vv3unbflz23dd8beqqy8ecwvtylr57wc,9.206405630948103e-15
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW, average, municipal incineration",myn44nkd5cxg4aykaoa8f32e9z4u7x71,1.154013357849329e-07
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from maize starch production, municipal incineration",13ytshoorqyrr3e4izz20zfh5uhg5cnt,0.0005915187340662672
IND_BOILER_WASTE_CC,"treatment of residue from mechanical treatment, industrial device, municipal incineration",qewwdj4mtwolpcynd6x2xpog1j9sawir,0.001045575927107973
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT[R], WW from anaerobic digestion of whey, municipal incineration",ryo5czj40ewhpp6hr833lugi3nhnlhcc,0.007028617596899336
IND_BOILER_WASTE_CC,"treatment of waste wire plastic, municipal incineration",fgu1eo4gpk1r0yxtvbqg2iyzbb6d7fgk,0.0002433077833355358
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from hard fibreboard production, municipal incineration",h03poj4dzdkeutlfor52kmzrrq55b262,4.327561580329696e-06
IND_BOILER_WASTE_CC,"treatment of residue from mechanical treatment, laser printer, municipal incineration",z55z0h4m69k4v1xmy0d1lt4edr5x9o8t,0.0003085892768496114
IND_BOILER_WASTE_CC,"treatment of waste building wood, chrome preserved, municipal incineration",139x4leos3hz257vu0h5awx6zx5kc4ui,0.0009529835823144692
IND_BOILER_WASTE_CC,"treatment of waste bitumen sheet, municipal incineration",9onmn4dhgm5o3nt1er4s5m6q2niv95cb,0.005279233372988365
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from particle board production, municipal incineration",9g9t318mlhucxrktzg5qiiebyma3dxhh,1.932304204860208e-08
IND_BOILER_WASTE_CC,"treatment of waste polyethylene, municipal incineration",0v2styxyh18to8b2xmddil18ou40kt2n,0.08400399415691528
IND_BOILER_WASTE_CC,"treatment of waste graphical paper, municipal incineration",228imltk727sl2n53blqtmij2fy85w0l,0.1236802245579232
IND_BOILER_WASTE_CC,"treatment of digester sludge, municipal incineration",xmylr8eqvooyt1themspl2pnl4s10oz0,0.003369980952428378
IND_BOILER_WASTE_CC,"treatment of waste sealing sheet, polyvinylchloride, municipal incineration",f9d8gxzz989vk9dp81u4zzbbt5byxcus,0.00087992986490036
IND_BOILER_WASTE_CC,"treatment of waste polyethylene terephthalate, municipal incineration",78c2m8rk9hgqjag1ptv5ufejbyq729wc,0.01520554771454857
IND_BOILER_WASTE_CC,"treatment of waste packaging paper, municipal incineration",5easpx9n80kr78b2j1zj24799f8rhm10,0.04439072395674384
IND_BOILER_WASTE_CC,"treatment of waste polyurethane, municipal incineration",sra8ss34a7h1stsf5lknwj53snkgrzba,0.02012305711870778
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from glass production, municipal incineration",7qua03y0e77y96su7auwzlqpccjlfzto,3.026944379141186e-05
IND_BOILER_WASTE_CC,"treatment of waste paint, municipal incineration",t9jni7c11bp8gbapngffm1qejrfxirx6,0.0009652743877517511
IND_BOILER_WASTE_CC,"treatment of waste expanded polystyrene, municipal incineration",1gxb03uto8puntgapnpb1rwqtp1ropks,0.007089582299203097
IND_BOILER_WASTE_CC,"treatment of residue from mechanical treatment, cathode ray tube display, municipal incineration",orhu2du3v3zn58rikriuz2yohlng9key,0.0003639631301084718
IND_BOILER_WASTE_CC,"treatment of waste vapour barrier, flame-retarded, municipal incineration",5yd0urhij47v31hx52uhxkop8baj68nd,0.000314831263118604
IND_BOILER_WASTE_CC,"treatment of residue from mechanical treatment, liquid crystal display, municipal incineration",gdpcfhw80vvf5383jrhvj3tqb4rcm5wd,0.001440757633971753
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from liquid crystal production, municipal incineration",hch738isfzd6f0y7q114mzar1lnc93pj,1.015318790529243e-12
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from grass refinery, municipal incineration",0055zj4kd50xft9y3oy087j2txekzodp,1.259386852704175e-05
IND_BOILER_WASTE_CC,"treatment of waste plastic, consumer electronics, municipal incineration",h4nh59ias2cftgizvb0p4u6d3f0ecioc,0.003917754151879025
IND_BOILER_WASTE_CC,"treatment of waste emulsion paint, municipal incineration",f1yd921u1e0wpmvwc6819pcqe3n09ufs,0.000732471986898891
IND_BOILER_WASTE_CC,"treatment of waste glass, municipal incineration",qr5gkd2rp7edirq58x1e6fuo6282625o,0.000170158966407633
IND_BOILER_WASTE_CC,"treatment of waste paperboard, municipal incineration",8v7hhojb1l2gt5300x5llkmwvhiipf6n,0.03241596608807133
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from soft fibreboard production, municipal incineration",1pgndepnsoglwy1k8h1cg7029cynjny6,4.588092984105681e-05
IND_BOILER_WASTE_CC,"treatment of waste polystyrene, municipal incineration",6nxj27yyqexanh19fxb3f5ffqx7km16b,0.01748793604559293
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, condensate from light oil boiler, municipal incineration",i6lgpt2ruyydqdobdkgynrw3qyp10531,4.845747101843789e-06
IND_BOILER_WASTE_CC,"treatment of used liquid crystal display module, municipal incineration",lme1a9y19kh7in3fyyzh45v7djawtd0m,0.0001425109441247547
IND_BOILER_WASTE_CC,"treatment of waste wood, untreated, municipal incineration",fdwndtl8op1nzvwn2mnacyjgmcirpd1k,0.2531150616532692
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from potato starch production, municipal incineration",01ezoa74rh5q7zkidnns1z8ddb90y8l3,0.001318468958867559
IND_BOILER_WASTE_CC,"treatment of waste sealing sheet, polyethylene, municipal incineration",3u21czh2qdu3jc60yiqachj69axhcehl,0.00141534012755785
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, rainwater mineral oil storage, municipal incineration",j9tkxtoez0z6ud1cnqkh2hpmjqjnbdaj,3.078276584020738e-16
IND_BOILER_WASTE_CC,"treatment of sewage sludge, 70% water, WWT, WW from vegetable oil refinery, municipal incineration",6rht984biko9cxo5w89fvcruurj1e39e,0.08481063407681307
IND_BOILER_WASTE_CC,"treatment of waste paint, municipal incineration",pi3x33qmjq7dg2psy0ulj3zmhokkifbh,0.006162328572572084
IND_BOILER_WASTE_CC,"treatment of waste plastic, industrial electronics, municipal incineration",cvk0i59jo4j7h5ctz2tgek0orok14ime,0.003932278441258398
IND_BOILER_WOOD,"heat production, wood chips from industry, at furnace 1000kW",ubmb3z6w3qr0bgpil61qcocj7aetka2v,1.0
IND_COGEN_GAS,"heat and power co-generation, natural gas, 1MW electrical, lean burn",w1a6ks36ni9vqqqov9n06beo3owwhx3p,1.0
IND_COGEN_WASTE,"treatment of spent anion exchange resin from potable water production, municipal incineration",dl1pxlugb64pxtb23whr6ovwid46fe3z,1.44992176893731e-06
IND_COGEN_WASTE,"treatment of residue from mechanical treatment, laptop computer, municipal incineration",awbg3whx4hij6oeyzrphv4d1fgikv2jy,0.0002478552691769348
IND_COGEN_WASTE,"treatment of waste cement-fibre slab, dismantled, municipal incineration",spq2i86y4qiublc94kck8f2sohxgnfju,0.0006597139725959587
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from plywood production, municipal incineration",xx05oczb2qc2jw8i1mm47fd2odlqa9ol,0.0002254450273321832
IND_COGEN_WASTE,"treatment of waste rubber, unspecified, municipal incineration",nks6lqk4spftr4fl5ewwyvvqxi8clrmp,0.01062000304772941
IND_COGEN_WASTE,"treatment of waste newspaper, municipal incineration",96h8wo2tpuis8u4a4fzxfijuc43ha7cq,0.02776127715839601
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from LCD backlight production, municipal incineration",i8cha1cq6ibme7l757y8kk0k3a1tu54x,9.797174095635677e-13
IND_COGEN_WASTE,"treatment of municipal solid waste, municipal incineration",br2j1cm6u5ap11vmdi5kz5v2jqb1uzr1,0.04342031299761565
IND_COGEN_WASTE,"treatment of residue from mechanical treatment, desktop computer, municipal incineration",1lig6aqsam30y0ui541j6qa3b4lancv4,0.0008487718060174665
IND_COGEN_WASTE,"treatment of spent cation exchange resin from potable water production, municipal incineration",b6ef5ykwzbziyzokvujsuqvrcrkeuqah,1.108255152108245e-07
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, rainwater mineral oil storage, municipal incineration",a562uap19jbundcn0fzrbgab04eum71z,6.165897727942606e-15
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from medium density board production, municipal incineration",7q66zxp2t3g4oj104wqcilerakhg7f98,3.325775987079078e-06
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from LCD production, municipal incineration",5pxsd8s3i0zbim09lnaxh2lb5ar2eakg,4.65802991646643e-12
IND_COGEN_WASTE,"treatment of waste wood pole, chrome preserved, municipal incineration",pvavs6ii1xtuta4pl0enljb5xhylmlem,0.00204100847421573
IND_COGEN_WASTE,"treatment of waste textile, soiled, municipal incineration",ztl911tmicl0wvycfewuhbh49pzjus3k,0.00926615080762631
IND_COGEN_WASTE,"treatment of waste plastic, mixture, municipal incineration",mcgxh1h3cvdrqrse48u852oclx101l1h,0.07555506356080281
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, heat carrier liquid, 40% C3H8O2, municipal incineration",jyx81nvxnz35i8mycjgb9sn82qi39qnz,8.796603986101573e-08
IND_COGEN_WASTE,"treatment of biowaste, municipal incineration",tl6gw4bzadbgus88d11rokdyydao0u9j,0.05903086183473824
IND_COGEN_WASTE,"treatment of waste rubber, unspecified, municipal incineration",x2l4b3ck4x8tzuqo3vapfd69h81y78z2,0.00597053940406653
IND_COGEN_WASTE,"treatment of raw sewage sludge, municipal incineration",fpj8iywhb02llhug5lkm4pmvxo7lcruj,0.001997262697870713
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW, average, municipal incineration",r6nkdyvwu3rzfdkonsy3d6fnaq6kpv18,1.359335863373781e-06
IND_COGEN_WASTE,"treatment of waste emulsion paint, municipal incineration",7xqvukiem4dhbkowu5ndgnos7c8fesin,0.004676113974171375
IND_COGEN_WASTE,"treatment of waste polyvinylchloride, municipal incineration",gjwls4u0t7q6y17l5n66sm9fgymq2wzo,0.006160978774061147
IND_COGEN_WASTE,"treatment of residue from shredder fraction from manual dismantling, municipal incineration",2s7ndkd21j61vh45kdwlvwfod2xe3znc,0.003339376199807556
IND_COGEN_WASTE,"treatment of waste polypropylene, municipal incineration",wzx2fhd0l5lkai0oguawu1u68k41cdd6,0.02401089815079357
IND_COGEN_WASTE,"treatment of waste polyvinylfluoride, municipal incineration",litwfrw003vyu3rzy4ufulay0brc3nla,0.0007900089519034191
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from concrete production, municipal incineration",c9nj748aoercxa8xtbxnn5u1t041o5bp,2.034467379614961e-09
IND_COGEN_WASTE,"treatment of residue from mechanical treatment, IT accessory, municipal incineration",wcu9ahrb4jcg0j284teh42y76fp9195v,0.0003753664263533487
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from CRT production, municipal incineration",bs2crwmxcoconyuryz34r31is7njotll,9.206405630948103e-15
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW, average, municipal incineration",ofrme9xdyhq8ji82holt4atgkg59zd36,1.154013357849329e-07
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from maize starch production, municipal incineration",pycr70tbqsss85029gxnztp1o1txf464,0.0005915187340662672
IND_COGEN_WASTE,"treatment of residue from mechanical treatment, industrial device, municipal incineration",xrkn0fu11gss0wlz24raqjeokbwn9395,0.001045575927107973
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT[R], WW from anaerobic digestion of whey, municipal incineration",uovm43ow5u6pb5n4m5hmpa2k144xkcj0,0.007028617596899336
IND_COGEN_WASTE,"treatment of waste wire plastic, municipal incineration",7q1jeirggyqoeqcnm5qziewcc84osml5,0.0002433077833355358
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from hard fibreboard production, municipal incineration",84m75rpjkbmixdgstzjf0av5off9psks,4.327561580329696e-06
IND_COGEN_WASTE,"treatment of residue from mechanical treatment, laser printer, municipal incineration",5oqw1t7wi9j5td32k3trqd57c2u5px6m,0.0003085892768496114
IND_COGEN_WASTE,"treatment of waste building wood, chrome preserved, municipal incineration",smih5ia21wt6m35p9uey2nxq86vk4vbk,0.0009529835823144692
IND_COGEN_WASTE,"treatment of waste bitumen sheet, municipal incineration",x0sivob68yf27cmt4jemwzvd7w4pzjd6,0.005279233372988365
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from particle board production, municipal incineration",ceydcm7ffzgogkr52ylzt230xr1n9soj,1.932304204860208e-08
IND_COGEN_WASTE,"treatment of waste polyethylene, municipal incineration",ummbsrxlmdnzau8p9cbbd4wx8s1qw8va,0.08400399415691528
IND_COGEN_WASTE,"treatment of waste graphical paper, municipal incineration",eczq5w17urdo3siptp8eweo6yxzldoxf,0.1236802245579232
IND_COGEN_WASTE,"treatment of digester sludge, municipal incineration",czm0yttp56e06wgo9g9i7s2vo1e8v75e,0.003369980952428378
IND_COGEN_WASTE,"treatment of waste sealing sheet, polyvinylchloride, municipal incineration",c1giapvv5r3bsm7oo5f24893xd7z9wi6,0.00087992986490036
IND_COGEN_WASTE,"treatment of waste polyethylene terephthalate, municipal incineration",nkutjaigxd9cgz9o366ark9ksgxaw24j,0.01520554771454857
IND_COGEN_WASTE,"treatment of waste packaging paper, municipal incineration",g7egsqnl6dse0xucslhitumzut4l8qxq,0.04439072395674384
IND_COGEN_WASTE,"treatment of waste polyurethane, municipal incineration",5796y28sb8kiqb0ivjjgp6cnmycpsaxt,0.02012305711870778
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from glass production, municipal incineration",mhc0jybn0bc1av7s95rc4hx5mj5vbkfz,3.026944379141186e-05
IND_COGEN_WASTE,"treatment of waste paint, municipal incineration",yt2o43kzd83akx4yh77rbqugk0o8ym1k,0.0009652743877517511
IND_COGEN_WASTE,"treatment of waste expanded polystyrene, municipal incineration",607wr0wk6ywczsgdrf5i7dh0zxcbsz3b,0.007089582299203097
IND_COGEN_WASTE,"treatment of residue from mechanical treatment, cathode ray tube display, municipal incineration",dckcr8rfx0dmy0h3m4j8z9m4pa7klhq9,0.0003639631301084718
IND_COGEN_WASTE,"treatment of waste vapour barrier, flame-retarded, municipal incineration",0ey72j08uq8nspkmz2nxmiq6vziqnh92,0.000314831263118604
IND_COGEN_WASTE,"treatment of residue from mechanical treatment, liquid crystal display, municipal incineration",gkpiuo3wqp96kknn1ow5tbmhzuamqhwk,0.001440757633971753
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from liquid crystal production, municipal incineration",edb2hwgd71mmejgg0cq5n05rlskjd3hf,1.015318790529243e-12
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from grass refinery, municipal incineration",qes9ha6ryzkogholm3k1i6scrm9g4do4,1.259386852704175e-05
IND_COGEN_WASTE,"treatment of waste plastic, consumer electronics, municipal incineration",fxdig72lsjizpfvfw6mn0thfu95msobk,0.003917754151879025
IND_COGEN_WASTE,"treatment of waste emulsion paint, municipal incineration",qlrqwdnpbru0w0d3y4y1jz9w6masu6c4,0.000732471986898891
IND_COGEN_WASTE,"treatment of waste glass, municipal incineration",m8cvu1ldadqwdmo6usbp0letr4wjid6u,0.000170158966407633
IND_COGEN_WASTE,"treatment of waste paperboard, municipal incineration",vb9627sxsj40ivjk5zmiv1n1ltf176b8,0.03241596608807133
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from soft fibreboard production, municipal incineration",vygnrbfyd9erl2xedm3mnoacm41wul3e,4.588092984105681e-05
IND_COGEN_WASTE,"treatment of waste polystyrene, municipal incineration",y2ilkqbq7cf3ls7w6wc1mdex8su2mcmd,0.01748793604559293
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, condensate from light oil boiler, municipal incineration",jl10ye7bs3ev1xr8rzvsfbeugqo0uyl2,4.845747101843789e-06
IND_COGEN_WASTE,"treatment of used liquid crystal display module, municipal incineration",yhfo0bqlw2lff2n8xq6aze8ww4tnx2jt,0.0001425109441247547
IND_COGEN_WASTE,"treatment of waste wood, untreated, municipal incineration",53xa7oryya9uaamgboky7gteexrgbj7a,0.2531150616532692
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from potato starch production, municipal incineration",6c4expgo2jyaqx5dtb1x6f3e6qk7ex20,0.001318468958867559
IND_COGEN_WASTE,"treatment of waste sealing sheet, polyethylene, municipal incineration",6cr4p00o4c0kh4vbg1q2voao35xgt80z,0.00141534012755785
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, rainwater mineral oil storage, municipal incineration",3o73q9vl9pmiwzgdm8v95jyj89sh4ezx,3.078276584020738e-16
IND_COGEN_WASTE,"treatment of sewage sludge, 70% water, WWT, WW from vegetable oil refinery, municipal incineration",mhzersxruwpmzvtvnl54ywm79tkzcca2,0.08481063407681307
IND_COGEN_WASTE,"treatment of waste paint, municipal incineration",x1lc288tdzg1u9iauglz8ih245xmir3c,0.006162328572572084
